,Kuntanro,Puolue,Vaalikampanjan kulut yhteensa,Sanoma- ilmaisjakelu- ja aikakauslehdet,Radio,Televisio,Tietoverkot,Muut viestintavalineet,Ulkomainonta,Vaalilehtien esitteiden ja muun painetun materiaalin hankinta,Mainonnan suunnittelu,Vaalitilaisuudet,Vastikeellisen tuen hankintakulut,Muut kulut,Vaalikampanjan rahoitus yhteensa,Puolueen/ryhmän nimilyhenne suomeksi,Sukupuoli,Ikä vaalipäivänä,Europarlamentaarikko,Kansanedustaja,Kunnanvaltuutettu,Ennakkoäänet lkm,Vaalipäivän äänet lkm,Äänet yhteensä lkm,Osuus äänistä yht. (%),Valintatieto
194,980,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,40, ,,,33,97,130,10,1
195,980,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,37, ,,1.0,29,68,97,7,1
196,980,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,47, ,,1.0,27,39,66,5,2
197,980,'SDP',"'856,08'","'542,83'",0,0,0,0,0,"'313,25'",0,0,0,0,"'856,08'",SDP   ,1,64, ,,1.0,52,61,113,8,1
198,980,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,65, ,,,45,53,98,7,1
199,980,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,2,25, ,,,28,48,76,6,2
200,980,'SDP',"'889,29'","'889,29'",0,0,0,0,0,0,0,0,0,0,"'889,29'",SDP   ,1,68, ,,1.0,80,47,127,9,1
201,980,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,53, ,,,17,29,46,3,2
202,980,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,65, ,,1.0,71,38,109,8,1
203,980,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,58, ,,,19,27,46,3,2
204,980,'KOK','1200','1200',0,0,0,0,0,0,0,0,0,0,'1200',KOK   ,1,49, ,,1.0,125,269,394,29,1
205,980,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,33, ,,,42,100,142,10,1
206,980,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,44, ,,,29,75,104,8,2
207,980,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,1,51, ,,,20,40,60,4,2
208,980,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,73, ,,,26,20,46,3,2
209,980,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,44, ,,,46,72,118,9,1
210,980,'KOK','1500','1200',0,0,0,0,0,'300',0,0,0,0,'1500',KOK   ,1,63, ,,1.0,56,109,165,12,1
211,980,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,51, ,,,62,112,174,13,1
212,980,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,42, ,,,11,43,54,4,2
213,980,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,46, ,,,44,29,73,5,2
214,980,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,64, ,,,20,29,49,4,2
215,980,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,52, ,,,46,50,96,7,1
216,980,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,42, ,,,35,39,74,5,2
217,980,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,59, ,,,28,38,66,5,2
218,980,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,1,51, ,,,30,111,141,10,1
219,980,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,56, ,,,54,67,121,9,1
220,980,'PS',"'1486,02'","'868,23'",'0','0','30','0','0',"'587,79'",'0','0','0','0',"'1486,02'",PS    ,1,30, ,,,101,111,212,16,1
221,980,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,2,62, ,,,60,46,106,8,1
222,980,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,67, ,,1.0,28,44,72,5,2
223,980,'KESK','1135','746',0,0,0,0,'40','349',0,0,0,0,'1135',KESK  ,1,67, ,,1.0,105,121,226,17,1
224,980,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,39, ,,,18,23,41,3,2
225,980,'KESK',"'1927,48'","'939,18'",'0','0','75','0','0','450','0','0','0',"'463,30'","'1927,48'",KESK  ,1,59, ,,1.0,57,48,105,8,1
226,980,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,47, ,,1.0,54,98,152,11,1
227,980,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,30, ,,,6,24,30,2,2
228,980,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,61, ,,,16,25,41,3,2
229,980,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,49, ,,,11,27,38,3,2
230,980,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,44, ,,,38,36,74,5,2
231,980,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,71, ,,1.0,34,28,62,5,2
232,980,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,59, ,,,41,30,71,5,2
233,980,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,27, ,,,13,39,52,4,2
234,980,'PS',"'50,00'",0,0,0,0,0,0,0,"'50,00'",0,0,0,"'50,00'",PS    ,1,60, ,,,87,95,182,13,1
235,980,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,50, ,,,15,39,54,4,2
236,980,'PS',"'926,02'","'618,52'",0,0,0,0,0,"'307,50'",0,0,0,0,"'926,02'",PS    ,1,56, ,,1.0,53,110,163,12,1
237,980,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,2,80, ,,1.0,72,44,116,9,1
238,980,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,35, ,,,38,108,146,11,1
239,980,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,1,64, ,,1.0,63,132,195,14,1
240,980,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,33, ,,,26,43,69,5,2
241,980,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,35, ,,,38,68,106,8,1
242,980,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,49, ,,1.0,86,73,159,12,1
243,980,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,45, ,,,20,30,50,4,2
244,980,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,69, ,,1.0,30,19,49,4,2
245,980,'KESK',"'1439,91'",'1419',0,0,0,0,0,0,0,0,0,'20',"'1439,91'",KESK  ,1,54, ,,1.0,125,108,233,17,1
246,980,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,42, ,,1.0,43,103,146,11,1
247,980,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,53, ,,,57,39,96,7,2
248,980,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,37, ,,1.0,140,210,350,26,1
249,980,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,38, ,,,50,102,152,11,1
250,980,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,57, ,,,23,37,60,4,2
251,980,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,33, ,,,17,35,52,4,2
252,980,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,66, ,,1.0,66,62,128,9,1
253,980,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,60, ,,1.0,88,71,159,12,1
254,980,'PS',"'2114,90'","'777,49'",0,0,0,0,0,"'312,42'",0,0,0,'1025',"'2114,90'",PS    ,1,74, ,,,48,30,78,6,1
255,980,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,56, ,,,33,22,55,4,2
256,980,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,56, ,,,32,28,60,4,2
257,980,'SDP',"'1100,85'","'971,70'",0,0,0,0,0,"'129,15'",0,0,0,0,"'1100,85'",SDP   ,2,63, ,,1.0,83,72,155,11,1
258,980,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,21, ,,,25,67,92,7,2
259,980,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,32, ,,,62,87,149,11,1
260,980,'SDP','1250','900',0,0,0,0,0,'350',0,0,0,0,'1250',SDP   ,2,40, ,,,34,40,74,5,2
261,205,'SDP','1710','800',0,0,0,0,0,'710','200',0,0,0,'1710',SDP   ,1,59, ,1.0,1.0,200,142,342,22,1
262,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,38, ,,,79,117,196,13,1
263,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,62, ,,,41,44,85,5,2
264,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,63, ,,,63,52,115,7,1
265,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,28, ,,,21,44,65,4,2
266,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,51, ,,,36,48,84,5,2
267,205,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,2,64, ,,,58,28,86,6,2
268,205,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,51, ,,,32,58,90,6,2
269,205,'KajS',"'752,00'","'677,00'",'0','0','0','0','0','0','0',"'75,00'",'0','0',"'752,00'",KajSit,1,61, ,,1.0,181,101,282,18,1
270,205,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,49, ,,,19,25,44,3,2
271,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,60, ,,1.0,28,36,64,4,2
272,205,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,31, ,,,11,28,39,3,2
273,205,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,36, ,,,30,47,77,5,2
274,205,'KajS',0,0,0,0,0,0,0,0,0,0,0,0,0,KajSit,1,57, ,,1.0,69,128,197,13,1
275,205,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,42, ,,,97,93,190,12,1
276,205,'VAS','70',0,0,0,'70',0,0,0,0,0,0,0,'70',VAS   ,1,33, ,,,58,92,150,10,1
277,205,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,37, ,,,20,33,53,3,2
278,205,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,32, ,,,19,35,54,3,2
279,205,'KOK',"'1724,78'","'976,12'",0,0,0,"'182,92'",0,"'415,74'",0,0,0,"'150,00'","'1724,78'",KOK   ,1,61, ,,1.0,160,92,252,16,1
280,205,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,39, ,,,34,87,121,8,1
281,205,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,68, ,,1.0,84,95,179,12,1
282,205,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,30, ,,,45,65,110,7,1
283,205,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,50, ,,,57,117,174,11,1
284,205,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,32, ,,,30,77,107,7,1
285,205,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,19, ,,,30,36,66,4,1
286,205,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,48, ,,1.0,128,114,242,16,1
287,205,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,43, ,,,13,33,46,3,2
288,205,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,42, ,,,23,38,61,4,2
289,205,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,35, ,,,51,85,136,9,1
290,205,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,54, ,,,28,29,57,4,2
291,205,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,59, ,,,33,34,67,4,2
292,205,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,68, ,,,42,27,69,4,2
293,205,'KOK',"'147,60'","'147,60'",0,0,0,0,0,0,0,0,0,0,"'147,60'",KOK   ,2,37, ,,,71,73,144,9,1
294,205,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,55, ,1.0,1.0,197,170,367,24,1
295,205,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,56, ,,,16,34,50,3,2
296,205,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,29, ,,,39,58,97,6,2
297,205,'VAS',"'644,00'","'550,00'",0,0,0,0,0,"'94,00'",0,0,0,0,"'644,00'",VAS   ,2,64, ,,1.0,127,97,224,14,1
298,205,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,70, ,,1.0,38,35,73,5,2
299,205,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,60, ,,,28,27,55,4,2
300,205,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,68, ,,,26,23,49,3,2
301,205,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,26, ,,,18,39,57,4,2
302,205,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,55, ,,,40,60,100,6,1
303,205,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,55, ,,,61,44,105,7,1
304,205,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,63, ,,,117,169,286,18,1
305,205,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,54, ,,,38,28,66,4,2
306,205,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,59, ,,,22,21,43,3,2
307,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,44, ,,,60,83,143,9,1
308,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,47, ,,,45,51,96,6,1
309,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,56, ,,,29,38,67,4,2
310,205,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,51, ,,1.0,88,83,171,11,1
311,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,50, ,,,71,60,131,8,1
312,205,'KESK',"'1793,60'",'170','984',0,0,0,0,"'639,60'",0,0,0,0,"'1793,60'",KESK  ,1,56, ,,1.0,97,125,222,14,1
313,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,59, ,,1.0,80,69,149,10,1
314,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,30, ,,,12,75,87,6,2
315,205,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,61, ,,,26,34,60,4,2
316,205,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,28, ,,,21,15,36,2,2
317,205,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,46, ,,,16,35,51,3,2
318,205,'PS','32','32',0,0,0,0,0,0,0,0,0,0,'32',PS    ,1,49, ,,,28,33,61,4,2
319,205,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,40, ,,,22,21,43,3,2
320,205,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,60, ,,1.0,115,119,234,15,1
321,205,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,70, ,1.0,1.0,187,145,332,21,1
322,205,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,60, ,,,102,79,181,12,1
323,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,77, ,,,43,29,72,5,2
324,205,'KESK',"'1213,10'","'1153,10'",0,0,0,0,0,'60',0,0,0,0,"'1213,10'",KESK  ,1,63, ,,,60,42,102,7,1
325,205,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,44, ,,1.0,39,68,107,7,1
326,205,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,2,57, ,,1.0,79,89,168,11,1
327,205,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,65, ,,,38,25,63,4,2
328,205,'KajS',0,0,0,0,0,0,0,0,0,0,0,0,0,KajSit,2,59, ,,,35,60,95,6,2
329,205,'KajS',0,0,0,0,0,0,0,0,0,0,0,0,0,KajSit,1,48, ,,,36,57,93,6,2
330,205,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,26, ,,,23,87,110,7,1
331,205,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,19, ,,,65,99,164,11,1
332,205,'VAS',"'1056,04'","'200,00'",0,0,0,0,0,"'856,04'",0,0,0,0,"'1056,04'",VAS   ,1,58, ,,1.0,78,48,126,8,1
333,205,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,54, ,,1.0,59,56,115,7,1
334,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,61, ,,1.0,74,63,137,9,1
335,205,'PS','0',0,0,0,0,0,0,0,0,0,0,0,'0',PS    ,1,43, ,,,19,30,49,3,2
336,205,'SDP','900','800',0,0,0,0,0,'100',0,0,0,0,'900',SDP   ,1,46, ,,,31,74,105,7,1
337,205,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,51, ,,1.0,127,98,225,15,1
338,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,45, ,,,50,18,68,4,2
339,205,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,2,39, ,,,59,76,135,9,1
340,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,52, ,,1.0,63,52,115,7,1
341,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,23, ,,,40,25,65,4,2
342,205,'KOK','370',0,0,0,'70',0,0,'300',0,0,0,0,'370',KOK   ,1,41, ,,,17,48,65,4,2
343,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,49, ,,,46,50,96,6,2
344,205,'SDP',"'1044,15'","'844,15'",0,0,0,0,0,"'200,00'",0,0,0,0,"'1044,15'",SDP   ,1,40, ,,,23,32,55,4,2
345,205,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,56, ,,,24,28,52,3,2
346,205,'KESK','1400','640','600',0,0,0,0,'160',0,0,0,0,'1400',KESK  ,1,19, ,,,31,58,89,6,2
347,205,'KESK',"'727,90'","'555,70'",0,0,0,0,0,"'172,20'",0,0,0,0,"'727,90'",KESK  ,1,58, ,,1.0,46,56,102,7,1
348,205,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,30, ,,,16,28,44,3,2
349,205,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,58, ,,1.0,72,105,177,11,1
350,205,'SDP',"'371,95'","'281,95'",0,0,0,0,0,"'40,00'",0,0,0,"'50,00'","'371,95'",SDP   ,2,60, ,,1.0,46,30,76,5,2
351,205,'KajS',0,0,0,0,0,0,0,0,0,0,0,0,0,KajSit,1,65, ,,1.0,118,98,216,14,1
352,205,'VIHR',"'690,18'",'123',0,0,"'52,90'",0,'40',"'418,20'",0,0,0,"'56,08'","'690,18'",VIHR  ,2,29, ,,,46,105,151,10,1
353,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,61, ,,1.0,146,85,231,15,1
354,205,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,70, ,,,40,25,65,4,2
355,205,'KESK',"'987,95'","'631,95'","'311,00'",0,0,0,0,"'45,00'",0,0,0,0,"'987,95'",KESK  ,1,65, ,,1.0,102,67,169,11,1
356,205,'KOK',"'1695,60'","'665,60'",0,0,0,0,0,0,"'1030,00'",0,0,0,"'1695,60'",KOK   ,1,52, ,,1.0,120,149,269,17,1
357,205,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,62, ,,,50,35,85,5,2
358,205,'KESK',"'888,10'","'471,90'","'311,20'",0,0,0,0,"'105,00'",0,0,0,0,"'888,10'",KESK  ,1,67, ,,1.0,61,31,92,6,2
359,205,'KajS',0,0,0,0,0,0,0,0,0,0,0,0,0,KajSit,1,41, ,,,20,52,72,5,2
360,205,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,31, ,,,26,39,65,4,2
361,205,'VAS','950','950',0,0,0,0,0,0,0,0,0,0,'950',VAS   ,1,66, ,,1.0,147,135,282,18,1
362,205,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,50, ,,,19,34,53,3,2
363,858,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,29, ,,,39,129,168,10,1
364,858,'Tupu',0,0,0,0,0,0,0,0,0,0,0,0,0,Tupu  ,2,46, ,,,12,59,71,4,2
365,858,'KESK',"'5745,69'","'2080,39'",0,0,"'55,00'",0,"'1361,81'","'1918,49'",0,0,0,"'330,00'","'5745,69'",KESK  ,1,62, ,,,21,53,74,4,1
366,858,'KOK',"'524,34'","'286,34'",0,0,0,0,0,'118',0,0,0,'120',"'524,34'",KOK   ,2,35, ,,1.0,32,134,166,10,1
367,858,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,54, ,,1.0,35,97,132,8,1
368,858,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,38, ,,1.0,20,53,73,4,2
369,858,'PS',"'2991,73'","'2991,73'",0,0,0,0,0,0,0,0,0,0,"'2991,73'",PS    ,2,56, ,,,27,62,89,5,1
370,858,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,39, ,,,14,71,85,5,2
371,858,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,2,53, ,,1.0,58,63,121,7,1
372,858,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,19, ,,,11,46,57,3,2
373,858,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,49, ,,,19,56,75,4,1
374,858,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,58, ,,,20,48,68,4,2
375,858,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,34, ,,,17,39,56,3,2
376,858,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,55, ,,1.0,57,104,161,10,1
377,858,'KESK',"'2991,80'","'1308,27'",0,0,"'147,25'",0,0,"'590,40'",0,'36',0,"'909,88'","'2991,80'",KESK  ,1,38, ,1.0,1.0,191,388,579,35,1
378,858,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,63, ,,1.0,46,63,109,7,2
379,858,'KOK',"'1792,33'",'80',0,0,0,0,"'313,65'",'615',0,0,0,"'783,68'","'1792,33'",KOK   ,1,46, ,,,15,62,77,5,2
380,858,'KOK',"'3145,63'","'1981,16'",0,0,"'399,47'",0,0,"'685,00'",0,0,0,"'80,00'","'3145,63'",KOK   ,1,38, ,,1.0,58,156,214,13,1
381,858,'KOK',"'988,29'",0,0,0,"'319,04'",0,0,"'669,25'",0,0,0,0,"'988,29'",KOK   ,1,52, ,,,29,50,79,5,2
382,858,'RKP',"'1506,91'","'427,11'",0,0,0,0,0,"'546,00'",0,0,0,"'533,80'","'1506,91'",RKP   ,2,54, ,,,46,116,162,10,1
383,858,'SDP',"'1169,59'","'899,28'",0,0,0,0,0,"'233,7'",0,"'36,61'",0,0,"'1169,59'",SDP   ,2,48, ,,,15,54,69,4,2
384,858,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,28, ,,,42,167,209,12,1
385,858,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,55, ,,1.0,20,56,76,5,2
386,858,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,59, ,,,17,39,56,3,2
387,858,'KOK','973','0','0','0','135','0','0','614','70','0','0','154','973',KOK   ,1,35, ,,,21,70,91,5,1
388,858,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,47, ,,,34,85,119,7,1
389,858,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,39, ,,,40,49,89,5,1
390,858,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,37, ,,,33,46,79,5,2
391,858,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,58, ,,,32,41,73,4,2
392,858,'SDP','0','0','0','0','0','0','0','0','0','0','0','0','0',SDP   ,1,40, ,,1.0,51,128,179,11,1
393,858,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,42, ,,,12,56,68,4,2
394,858,'KESK','80',0,0,0,0,0,0,0,0,0,0,'80','80',KESK  ,1,52, ,,,26,46,72,4,2
395,858,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,57, ,,,82,97,179,11,1
396,858,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,50, ,,,18,36,54,3,2
397,858,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,43, ,,,22,64,86,5,1
398,858,'SDP',"'1226,12'","'471,52'",0,0,'55',0,0,"'699,60'",0,0,0,0,"'1226,12'",SDP   ,1,70, ,,1.0,31,39,70,4,2
399,858,'Tupu',0,0,0,0,0,0,0,0,0,0,0,0,0,Tupu  ,2,40, ,,,16,43,59,4,2
400,858,'SDP','200',0,0,0,0,0,0,'200',0,0,0,0,'200',SDP   ,1,53, ,,,13,40,53,3,2
401,858,'Tupu',0,0,0,0,0,0,0,0,0,0,0,0,0,Tupu  ,1,67, ,,1.0,80,101,181,11,1
402,858,'Tupu',0,0,0,0,0,0,0,0,0,0,0,0,0,Tupu  ,1,73, ,,1.0,38,73,111,7,2
403,858,'Tupu',0,0,0,0,0,0,0,0,0,0,0,0,0,Tupu  ,1,54, ,,,15,35,50,3,2
404,858,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,38, ,,,21,69,90,5,2
405,858,'Tupu','930','428',0,0,'55',0,0,'347',0,0,0,'100','930',Tupu  ,2,60, ,,1.0,86,200,286,17,1
406,858,'Tupu',0,0,0,0,0,0,0,0,0,0,0,0,0,Tupu  ,1,51, ,,,11,67,78,5,2
407,858,'Tupu',"'1410,32'","'178,72'",0,0,0,0,0,"'578,10'","'553,50'",0,0,'100',"'1410,32'",Tupu  ,1,74, ,,1.0,81,245,326,19,1
408,858,'SDP',"'247,30'","'133,70'",0,0,0,0,0,"'113,60'",0,0,0,0,"'247,30'",SDP   ,1,57, ,,,33,56,89,5,2
